"ID_A"|"sci_name_1"|"ID_R"|"sci_name_2"|"CO_PROJET"|"STATUT"|"field_synonym_status"|"NOTES"
72462|"Marsdenia sylvestris (Retz.) P.I. Forst."|74169|"Asclepias geminata Roxb."|"FSA"|"="|116074|
72466|"Gymnema sylvestre (Retz.) R. Br. ex Schult."|72462|"Marsdenia sylvestris (Retz.) P.I. Forst."|"FSA"|"#"|116072|
72466|"Gymnema sylvestre (Retz.) R. Br. ex Schult."|72473|"Gymnema subvolubile (Schumach.) Decne."|"FSA"|"="|116074|
72475|"Tylophora badia (E. Mey.) Schltr. var. badia"|124651|"Astephanus badius E. Mey."|"FSA"|"#"|116072|
72478|"Tylophora cordata (Thunb.) Druce"|72483|"Tylophora syringifolia E. Mey."|"FSA"|"="|116074|
72478|"Tylophora cordata (Thunb.) Druce"|124654|"Apocynum cordatum Thunb."|"FSA"|"#"|116072|"- fide Fl. Cap. 4(1): 770 and FSA"
72478|"Tylophora cordata (Thunb.) Druce"|124657|"Astephanus cordatus (Thunb.) R. Br."|"FSA"|"#"|116072|
72481|"Tylophora lycioides (E. Mey.) Decne."|94363|"Diascia integrifolia Spreng. ex Eckl."|"FSA"|"="|116074|
72481|"Tylophora lycioides (E. Mey.) Decne."|125873|"Cynoctonum lycioides E. Mey."|"FSA"|"#"|116072|
72515|"Xysmalobium acerateoides (Schltr.) N.E. Br."|72926|"Gomphocarpus acerateoides Schltr."|"FSA"|"#"|116072|
72515|"Xysmalobium acerateoides (Schltr.) N.E. Br."|72981|"Gomphocarpus ovatus Schltr."|"FSA"|"="|116074|
72515|"Xysmalobium acerateoides (Schltr.) N.E. Br."|74266|"Asclepias acerateoides (Schltr.) Schltr."|"FSA"|"#"|116072|
72515|"Xysmalobium acerateoides (Schltr.) N.E. Br."|74267|"Asclepias scabridifolia Schltr."|"FSA"|"="|116074|
72516|"Xysmalobium asperum N.E. Br."|72986|"Gomphocarpus parviflorus Harv. ex Schltr."|"FSA"|"="|116074|
72516|"Xysmalobium asperum N.E. Br."|74268|"Asclepias sulphurea auct."|"FSA"|"?"|116073|"sensu S.Moore"
72518|"Xysmalobium brownianum S. Moore"|74269|"Asclepias anisophylla Conrath & Schltr."|"FSA"|"="|116074|
72519|"Xysmalobium carinatum (Schltr.) N.E. Br."|72937|"Gomphocarpus carinatus (Schltr.) Schltr."|"FSA"|"#"|116072|
72519|"Xysmalobium carinatum (Schltr.) N.E. Br."|75687|"Krebsia carinata Schltr."|"FSA"|"#"|116072|
72520|"Xysmalobium confusum Scott-Elliot"|72989|"Gomphocarpus rectinervis Schltr."|"FSA"|"="|116074|
72520|"Xysmalobium confusum Scott-Elliot"|74270|"Asclepias confusa (Scott-Elliot) Schltr."|"FSA"|"#"|116072|
72520|"Xysmalobium confusum Scott-Elliot"|74271|"Asclepias rectinervis (Schltr.) Schltr."|"FSA"|"="|116074|
72523|"Xysmalobium gerrardii Scott-Elliot"|72979|"Gomphocarpus ochroleucus Schltr."|"FSA"|"="|116074|
72523|"Xysmalobium gerrardii Scott-Elliot"|74268|"Asclepias sulphurea auct."|"FSA"|"?"|116073|"sensu Schltr."
72523|"Xysmalobium gerrardii Scott-Elliot"|74272|"Asclepias ochroleuca (Schltr.) Schltr."|"FSA"|"="|116074|
72524|"Xysmalobium gomphocarpoides (E. Mey.) D. Dietr. var. gomphocarpoides"|72969|"Gomphocarpus longifolius Schltr."|"FSA"|"="|116074|
72524|"Xysmalobium gomphocarpoides (E. Mey.) D. Dietr. var. gomphocarpoides"|74273|"Asclepias gomphocarpoides (E. Mey.) Schltr."|"FSA"|"#"|116072|
72524|"Xysmalobium gomphocarpoides (E. Mey.) D. Dietr. var. gomphocarpoides"|74694|"Pachycarpus gomphocarpoides E. Mey."|"FSA"|"#"|116072|
72526|"Xysmalobium involucratum (E. Mey.) Decne."|72967|"Gomphocarpus involucratus (E. Mey.) D. Dietr."|"FSA"|"#"|116072|
72526|"Xysmalobium involucratum (E. Mey.) Decne."|74274|"Asclepias chloroglossa Schltr."|"FSA"|"="|116074|
72526|"Xysmalobium involucratum (E. Mey.) Decne."|75285|"Lagarinthus involucratus E. Mey."|"FSA"|"#"|116072|
72527|"Xysmalobium orbiculare (E. Mey.) D. Dietr."|72599|"Xysmalobium padifolium (Baker) Scott-Elliot"|"FSA"|"="|116074|
72527|"Xysmalobium orbiculare (E. Mey.) D. Dietr."|72980|"Gomphocarpus orbicularis (E. Mey.) Schltr."|"FSA"|"#"|116072|
72527|"Xysmalobium orbiculare (E. Mey.) D. Dietr."|72985|"Gomphocarpus padifolius Baker"|"FSA"|"="|116074|
72527|"Xysmalobium orbiculare (E. Mey.) D. Dietr."|74275|"Asclepias orbicularis (E. Mey.) Schltr."|"FSA"|"#"|116072|
72527|"Xysmalobium orbiculare (E. Mey.) D. Dietr."|74698|"Pachycarpus orbicularis E. Mey."|"FSA"|"#"|116072|
72528|"Xysmalobium parviflorum Harv. ex Scott-Elliot"|72983|"Gomphocarpus pachyglossus Schltr."|"FSA"|"="|116074|
72528|"Xysmalobium parviflorum Harv. ex Scott-Elliot"|74276|"Asclepias pachyglossa (Schltr.) Schltr."|"FSA"|"="|116074|
72530|"Xysmalobium prunelloides Turcz."|72600|"Xysmalobium pedunculatum Harv."|"FSA"|"="|116074|
72530|"Xysmalobium prunelloides Turcz."|72601|"Xysmalobium prunelloides Harv."|"FSA"|"#"|116072|
72530|"Xysmalobium prunelloides Turcz."|72962|"Gomphocarpus harveyanus Schltr."|"FSA"|"="|116074|
72530|"Xysmalobium prunelloides Turcz."|72988|"Gomphocarpus prunelloides (Turcz.) Schltr."|"FSA"|"#"|116072|
72530|"Xysmalobium prunelloides Turcz."|74277|"Asclepias harveyana (Schltr.) Schltr."|"FSA"|"="|116074|
72531|"Xysmalobium stockenstromense Scott-Elliot"|72998|"Gomphocarpus stockenstromensis (Scott-Elliot) Schltr."|"FSA"|"#"|116072|
72531|"Xysmalobium stockenstromense Scott-Elliot"|74278|"Asclepias stockenstromense (Scott-Elliot) Schltr."|"FSA"|"#"|116072|
72533|"Xysmalobium tysonianum (Schltr.) N.E. Br."|73004|"Gomphocarpus tysonianum (Schltr.) Schltr."|"FSA"|"#"|116072|
72533|"Xysmalobium tysonianum (Schltr.) N.E. Br."|74279|"Asclepias tysoniana Schltr."|"FSA"|"#"|116072|
72534|"Xysmalobium undulatum (L.) W.T. Aiton var. undulatum"|72573|"Xysmalobium angolense Scott-Elliot"|"FSA"|"="|116074|
72534|"Xysmalobium undulatum (L.) W.T. Aiton var. undulatum"|72574|"Xysmalobium prismatostigma K. Schum."|"FSA"|"="|116074|
72534|"Xysmalobium undulatum (L.) W.T. Aiton var. undulatum"|72575|"Xysmalobium dispar N.E. Br."|"FSA"|"="|116074|
72534|"Xysmalobium undulatum (L.) W.T. Aiton var. undulatum"|72576|"Xysmalobium barbigerum N.E. Br."|"FSA"|"="|116074|
72534|"Xysmalobium undulatum (L.) W.T. Aiton var. undulatum"|72577|"Xysmalobium leucotrichum (Schltr.) N.E. Br."|"FSA"|"="|116074|
72534|"Xysmalobium undulatum (L.) W.T. Aiton var. undulatum"|72578|"Xysmalobium lapathifolium K. Schum."|"FSA"|"="|116074|"non Decne.non Decne."
72534|"Xysmalobium undulatum (L.) W.T. Aiton var. undulatum"|72579|"Xysmalobium trilobatum (Schltr.) N.E. Br."|"FSA"|"="|116074|
72534|"Xysmalobium undulatum (L.) W.T. Aiton var. undulatum"|72580|"Xysmalobium amplifolium Weim."|"FSA"|"="|116074|
72534|"Xysmalobium undulatum (L.) W.T. Aiton var. undulatum"|72581|"Xysmalobium dilatatum Weim."|"FSA"|"="|116074|
72534|"Xysmalobium undulatum (L.) W.T. Aiton var. undulatum"|72596|"Xysmalobium ambiguum N.E. Br."|"FSA"|"="|116074|
72534|"Xysmalobium undulatum (L.) W.T. Aiton var. undulatum"|73005|"Gomphocarpus undulatus (L.) Schltr."|"FSA"|"#"|116072|
72534|"Xysmalobium undulatum (L.) W.T. Aiton var. undulatum"|74155|"Asclepias leucotricha Schltr."|"FSA"|"="|116074|
72534|"Xysmalobium undulatum (L.) W.T. Aiton var. undulatum"|74219|"Asclepias undulata L."|"FSA"|"#"|116072|"(1753)"
72534|"Xysmalobium undulatum (L.) W.T. Aiton var. undulatum"|74734|"Woodia trilobata Schltr."|"FSA"|"="|116074|
72536|"Xysmalobium woodii N.E. Br."|72532|"Xysmalobium trauseldii R.A. Dyer"|"FSA"|"="|116074|
72597|"Xysmalobium undulatum var. ensifolium Burch. ex Scott-Elliot"|72521|"Xysmalobium ensifolium (Burch. ex Scott-Elliot) N.E. Br."|"FSA"|"#"|116072|
72606|"Sarcostemma viminale (L.) R. Br. subsp. viminale"|72607|"Sarcostemma tetrapterum Turcz."|"FSA"|"="|116074|
72606|"Sarcostemma viminale (L.) R. Br. subsp. viminale"|72613|"Sarcostemma aphyllum (Thunb.) R. Br. ex Schult."|"FSA"|"="|116074|
72606|"Sarcostemma viminale (L.) R. Br. subsp. viminale"|72614|"Sarcostemma andongense Hiern"|"FSA"|"="|116074|
72606|"Sarcostemma viminale (L.) R. Br. subsp. viminale"|72616|"Sarcostemma aphyllum Thunb."|"FSA"|"="|116074|
72606|"Sarcostemma viminale (L.) R. Br. subsp. viminale"|73793|"Cynanchum aphyllum (Thunb.) Schltr."|"FSA"|"="|116074|
72606|"Sarcostemma viminale (L.) R. Br. subsp. viminale"|74141|"Asclepias aphylla Thunb."|"FSA"|"="|116074|
72606|"Sarcostemma viminale (L.) R. Br. subsp. viminale"|74190|"Asclepias nuda Schumach. & Thonn."|"FSA"|"="|116074|
72631|"Piaranthus comptus N.E. Br."|72630|"Piaranthus comptus var. ciliatus N.E. Br."|"FSA"|"="|116074|
72631|"Piaranthus comptus N.E. Br."|125005|"Caralluma compta (N.E. Br.) Schltr."|"FSA"|"#"|116072|"- fide White A. & Sloane B. L.,  The Stapelieae vol 2  p 800"
72632|"Piaranthus cornutus N.E. Br."|72633|"Piaranthus decorus subsp. cornutus (N.E. Br.) Meve"|"FSA"|"#"|116072|"- fide Bruyns in Stapeliads 2: 362 (2005)."
72643|"Piaranthus geminatus (Masson) N.E. Br. subsp. geminatus"|72629|"Piaranthus barrydalensis Meve"|"FSA"|"="|116074|"- fide Bruyns in Stapeliads 2: 358 (2005)."
72643|"Piaranthus geminatus (Masson) N.E. Br. subsp. geminatus"|72635|"Piaranthus disparilis N.E. Br."|"FSA"|"="|116074|
72643|"Piaranthus geminatus (Masson) N.E. Br. subsp. geminatus"|72636|"Piaranthus foetidus var. diversus N.E. Br."|"FSA"|"="|116074|"- fide Bruyns in Stapeliads 2: 358 (2005)."
72643|"Piaranthus geminatus (Masson) N.E. Br. subsp. geminatus"|72637|"Piaranthus foetidus N.E. Br."|"FSA"|"="|116074|"- fide Bruyns in Stapeliads 2: 358 (2005)."
72643|"Piaranthus geminatus (Masson) N.E. Br. subsp. geminatus"|72638|"Piaranthus foetidus var. multipunctatus N.E. Br."|"FSA"|"="|116074|"- fide Bruyns in Stapeliads 2: 358 (2005)."
72643|"Piaranthus geminatus (Masson) N.E. Br. subsp. geminatus"|72639|"Piaranthus foetidus var. pallidus N.E. Br."|"FSA"|"="|116074|"- fide Bruyns in Stapeliads 2: 358 (2005)."
72643|"Piaranthus geminatus (Masson) N.E. Br. subsp. geminatus"|72640|"Piaranthus foetidus var. purpureus N.E. Br."|"FSA"|"="|116074|"- fide Bruyns in Stapeliads 2: 358 (2005)."
72643|"Piaranthus geminatus (Masson) N.E. Br. subsp. geminatus"|72642|"Piaranthus geminatus var. foetidus (N.E. Br.) Meve"|"FSA"|"="|116074|"- fide Bruyns in Stapeliads 2: 358 (2005)."
72643|"Piaranthus geminatus (Masson) N.E. Br. subsp. geminatus"|72644|"Piaranthus globosus A. C. White & B. Sloane"|"FSA"|"="|116074|
72643|"Piaranthus geminatus (Masson) N.E. Br. subsp. geminatus"|72649|"Piaranthus pillansii var. inconstans N.E. Br."|"FSA"|"="|116074|
72643|"Piaranthus geminatus (Masson) N.E. Br. subsp. geminatus"|72650|"Piaranthus pillansii N.E. Br."|"FSA"|"="|116074|
72643|"Piaranthus geminatus (Masson) N.E. Br. subsp. geminatus"|72666|"Piaranthus disparilis var. immaculata C. A. Lückh."|"FSA"|"="|116074|
72643|"Piaranthus geminatus (Masson) N.E. Br. subsp. geminatus"|74017|"Stapelia geminata Masson"|"FSA"|"#"|116072|
72643|"Piaranthus geminatus (Masson) N.E. Br. subsp. geminatus"|125028|"Caralluma geminata (Masson) Schltr."|"FSA"|"#"|116072|"- fide White A. & Sloane B. L.,  The Stapelieae vol 2  p 808"
72643|"Piaranthus geminatus (Masson) N.E. Br. subsp. geminatus"|125030|"Obesia geminata (Masson) Haw."|"FSA"|"#"|116072|"- fide White A. & Sloane B. L.,  The Stapelieae vol 2  p 808"
72643|"Piaranthus geminatus (Masson) N.E. Br. subsp. geminatus"|125032|"Podanthes geminata (Masson) G. Nicholson"|"FSA"|"#"|116072|"- fide White A. & Sloane B. L.,  The Stapelieae vol 2  p 808"
72653|"Piaranthus punctatus (Masson) R. Br. ex Schult. var. punctatus"|74018|"Stapelia punctata Masson"|"FSA"|"#"|116072|
72653|"Piaranthus punctatus (Masson) R. Br. ex Schult. var. punctatus"|125034|"Caralluma punctata (Masson) Schltr."|"FSA"|"#"|116072|"- fide White A. & Sloane B. L.,  The Stapelieae vol 2  p 787"
72653|"Piaranthus punctatus (Masson) R. Br. ex Schult. var. punctatus"|125035|"Obesia punctata (Masson) Haw."|"FSA"|"#"|116072|"- fide White A. & Sloane B. L.,  The Stapelieae vol 2  p 787"
72655|"Piaranthus atrosanguineus (N.E. Br.) Bruyns"|71956|"Huerniopsis atrosanguinea (N.E. Br.) A. C. White & B. Sloane"|"FSA"|"#"|116072|
72655|"Piaranthus atrosanguineus (N.E. Br.) Bruyns"|71958|"Huerniopsis gibbosa Nel"|"FSA"|"="|116074|
72655|"Piaranthus atrosanguineus (N.E. Br.) Bruyns"|71959|"Huerniopsis papillata Nel"|"FSA"|"="|116074|"in A.C.White & B.Sloane"
72655|"Piaranthus atrosanguineus (N.E. Br.) Bruyns"|72672|"Caralluma atrosanguinea (N.E. Br.) N.E. Br."|"FSA"|"#"|116072|
72655|"Piaranthus atrosanguineus (N.E. Br.) Bruyns"|73997|"Stapelia atrosanguinea N.E. Br."|"FSA"|"#"|116072|
72656|"Piaranthus decipiens (N.E. Br.) Bruyns"|71957|"Huerniopsis decipiens N.E. Br."|"FSA"|"#"|116072|
72656|"Piaranthus decipiens (N.E. Br.) Bruyns"|72645|"Piaranthus grivanus N.E. Br."|"FSA"|"="|116074|
72656|"Piaranthus decipiens (N.E. Br.) Bruyns"|125033|"Caralluma grivana (N.E. Br.) Schltr."|"FSA"|"="|116074|"- fide White A. & Sloane B. L.,  The Stapelieae vol 2  p 793"
72699|"Caralluma intermedia (N.E. Br.) Schltr."|74004|"Stapelia intermedia N.E. Br."|"FSA"|"#"|116072|
72859|"Gomphocarpus cancellatus (Burm. f.) Bruyns"|72923|"Gomphocarpus arborescens (L.) W.T. Aiton"|"FSA"|"="|116074|
72859|"Gomphocarpus cancellatus (Burm. f.) Bruyns"|72924|"Gomphocarpus cancellatus (Burm. f.) Nicholas & P.I. Forst."|"FSA"|"#"|116072|
72859|"Gomphocarpus cancellatus (Burm. f.) Bruyns"|74063|"Asclepias cancellata Burm. f."|"FSA"|"#"|116072|
72859|"Gomphocarpus cancellatus (Burm. f.) Bruyns"|74117|"Asclepias rotundifolia Mill."|"FSA"|"="|116074|
72859|"Gomphocarpus cancellatus (Burm. f.) Bruyns"|74233|"Asclepias pubescens L."|"FSA"|"="|116074|
72859|"Gomphocarpus cancellatus (Burm. f.) Bruyns"|74234|"Asclepias arborescens L."|"FSA"|"="|116074|
72859|"Gomphocarpus cancellatus (Burm. f.) Bruyns"|74235|"Asclepias arborea Salisb."|"FSA"|"="|116074|
72861|"Gomphocarpus filiformis (E. Mey.) D. Dietr."|74061|"Asclepias buchenaviana Schinz"|"FSA"|"#"|116072|
72861|"Gomphocarpus filiformis (E. Mey.) D. Dietr."|74085|"Asclepias filiformis (E. Mey.) Benth. & Hook. f."|"FSA"|"#"|116072|"non Jacq. (1760), nec L.f. (1781)"
72861|"Gomphocarpus filiformis (E. Mey.) D. Dietr."|74230|"Asclepias filiformis (E. Mey.) Benth. & Hook. f. ex Kuntze"|"FSA"|"#"|116072|"non Jacq. (1760), nec L.f. (1781)"
72861|"Gomphocarpus filiformis (E. Mey.) D. Dietr."|74231|"Asclepias filiformis var. buchenaviana (Schinz) N.E. Br."|"FSA"|"="|116074|
72861|"Gomphocarpus filiformis (E. Mey.) D. Dietr."|74232|"Asclepias flagellaris Bolus ex Schltr."|"FSA"|"="|116074|
72861|"Gomphocarpus filiformis (E. Mey.) D. Dietr."|75274|"Lagarinthus filiformis E. Mey."|"FSA"|"#"|116072|
72862|"Gomphocarpus fruticosus (L.) W.T. Aiton subsp. fruticosus"|72860|"Gomphocarpus crinitus G. Bertol."|"FSA"|"="|116074|
72862|"Gomphocarpus fruticosus (L.) W.T. Aiton subsp. fruticosus"|72876|"Gomphocarpus frutescens E. Mey."|"FSA"|"="|116074|
72862|"Gomphocarpus fruticosus (L.) W.T. Aiton subsp. fruticosus"|72879|"Gomphocarpus cornutus Decne."|"FSA"|"="|116074|
72862|"Gomphocarpus fruticosus (L.) W.T. Aiton subsp. fruticosus"|72915|"Gomphocarpus angustifolius (Schweigg.) Link"|"FSA"|"="|116074|
72862|"Gomphocarpus fruticosus (L.) W.T. Aiton subsp. fruticosus"|72916|"Gomphocarpus arachnoideus E. Fourn."|"FSA"|"="|116074|
72862|"Gomphocarpus fruticosus (L.) W.T. Aiton subsp. fruticosus"|74069|"Asclepias crinita (G. Bertol.) N.E. Br."|"FSA"|"="|116074|
72862|"Gomphocarpus fruticosus (L.) W.T. Aiton subsp. fruticosus"|74088|"Asclepias fruticosa L."|"FSA"|"#"|116072|
72862|"Gomphocarpus fruticosus (L.) W.T. Aiton subsp. fruticosus"|74146|"Asclepias glabra Mill."|"FSA"|"="|116074|
72862|"Gomphocarpus fruticosus (L.) W.T. Aiton subsp. fruticosus"|74148|"Asclepias crassifolia Decne."|"FSA"|"="|116074|
72862|"Gomphocarpus fruticosus (L.) W.T. Aiton subsp. fruticosus"|74153|"Asclepias abyssinica (Decne.) N.E. Br."|"FSA"|"="|116074|
72862|"Gomphocarpus fruticosus (L.) W.T. Aiton subsp. fruticosus"|74225|"Asclepias salicifolia Salisb."|"FSA"|"="|116074|
72862|"Gomphocarpus fruticosus (L.) W.T. Aiton subsp. fruticosus"|74226|"Asclepias angustifolia Schweigg."|"FSA"|"="|116074|
72862|"Gomphocarpus fruticosus (L.) W.T. Aiton subsp. fruticosus"|74228|"Asclepias cornuta (Decne.) Cordem."|"FSA"|"="|116074|
72863|"Gomphocarpus glaucophyllus Schltr."|74091|"Asclepias glaucophylla (Schltr.) Schltr."|"FSA"|"#"|116072|
72863|"Gomphocarpus glaucophyllus Schltr."|74238|"Asclepias lilacina Weim."|"FSA"|"="|116074|
72864|"Gomphocarpus physocarpus E. Mey."|72920|"Gomphocarpus brasiliensis E. Fourn."|"FSA"|"="|116074|
72864|"Gomphocarpus physocarpus E. Mey."|72921|"Gomphocarpus fruticosus f. brasiliensis (E. Fourn.) Briq."|"FSA"|"="|116074|
72864|"Gomphocarpus physocarpus E. Mey."|74109|"Asclepias physocarpa (E. Mey.) Schltr."|"FSA"|"#"|116072|
72864|"Gomphocarpus physocarpus E. Mey."|74227|"Asclepias brasiliensis (E. Fourn.) Schltr."|"FSA"|"="|116074|
72865|"Gomphocarpus rivularis Schltr."|74115|"Asclepias rivularis (Schltr.) Schltr."|"FSA"|"#"|116072|
72867|"Gomphocarpus tomentosus Burch. subsp. tomentosus"|72875|"Gomphocarpus fruticosus var. tomentosus (Burch.) K. Schum."|"FSA"|"#"|116072|
72867|"Gomphocarpus tomentosus Burch. subsp. tomentosus"|72877|"Gomphocarpus lanatus E. Mey."|"FSA"|"="|116074|
72867|"Gomphocarpus tomentosus Burch. subsp. tomentosus"|72925|"Gomphocarpus nutans Klotzsch"|"FSA"|"="|116074|
72867|"Gomphocarpus tomentosus Burch. subsp. tomentosus"|74062|"Asclepias burchellii Schltr."|"FSA"|"="|116074|
72867|"Gomphocarpus tomentosus Burch. subsp. tomentosus"|74127|"Asclepias villosa Mill."|"FSA"|"="|116074|
72867|"Gomphocarpus tomentosus Burch. subsp. tomentosus"|74134|"Asclepias nutans (Klotzsch) N.E. Br."|"FSA"|"="|116074|
72867|"Gomphocarpus tomentosus Burch. subsp. tomentosus"|74157|"Asclepias lanata (E. Mey.) Druce"|"FSA"|"="|116074|
72886|"Gomphocarpus semilunatus A. Rich."|74121|"Asclepias semilunata (A. Rich.) N.E. Br."|"FSA"|"#"|116072|"- fide Fl. Ethiopia Eritrea 4(1): 123 (2003)."
72892|"Gomphocarpus semiamplectens K. Schum."|74167|"Asclepias semiamplectens (K. Schum.) Hiern"|"FSA"|"#"|116072|
72917|"Gomphocarpus fruticosus subsp. decipiens (N.E. Br.) Goyder & Nicholas"|74073|"Asclepias decipiens N.E. Br."|"FSA"|"#"|116072|
72918|"Gomphocarpus fruticosus subsp. rostratus (N.E. Br.) Goyder & Nicholas"|72866|"Gomphocarpus rostratus (N.E. Br.) Bullock"|"FSA"|"#"|116072|"p.p. excl. Kenyan and Tanzanian collections"
72918|"Gomphocarpus fruticosus subsp. rostratus (N.E. Br.) Goyder & Nicholas"|74116|"Asclepias rostrata N.E. Br."|"FSA"|"#"|116072|
73028|"Gomphocarpus fruticosus subsp. setosus (Forssk.) Goyder & Nicholas"|72880|"Gomphocarpus setosus (Forssk.) Decne."|"FSA"|"#"|116072|
73029|"Eustegia filiformis (L. f.) Schult."|73036|"Eustegia humilis E. Mey."|"FSA"|"="|116074|
73029|"Eustegia filiformis (L. f.) Schult."|73037|"Eustegia lonchitis E. Mey."|"FSA"|"="|116074|
73029|"Eustegia filiformis (L. f.) Schult."|75637|"Apocynum filiforme L. f."|"FSA"|"#"|116072|
73033|"Eustegia minuta (L. f.) N.E. Br."|73035|"Eustegia hastata (Thunb.) Spreng."|"FSA"|"="|116074|
73033|"Eustegia minuta (L. f.) N.E. Br."|75638|"Apocynum hastatum Thunb."|"FSA"|"="|116074|
73033|"Eustegia minuta (L. f.) N.E. Br."|75639|"Apocynum minutum L. f."|"FSA"|"#"|116072|
73040|"Kanahia laniflora (Forssk.) R. Br."|72894|"Gomphocarpus glaberrimus Oliv."|"FSA"|"="|116074|
73040|"Kanahia laniflora (Forssk.) R. Br."|73039|"Kanahia glaberrima (Oliv.) N.E. Br."|"FSA"|"="|116074|
73040|"Kanahia laniflora (Forssk.) R. Br."|73042|"Kanahia consimilis N.E. Br."|"FSA"|"="|116074|
73040|"Kanahia laniflora (Forssk.) R. Br."|73043|"Kanahia monroi S. Moore"|"FSA"|"="|116074|
73040|"Kanahia laniflora (Forssk.) R. Br."|73044|"Kanahia kaunah Schult."|"FSA"|"="|116074|
73040|"Kanahia laniflora (Forssk.) R. Br."|73045|"Kanahia forskalii Decne."|"FSA"|"="|116074|
73040|"Kanahia laniflora (Forssk.) R. Br."|73046|"Kanahia delilei Kotschy ex Decne."|"FSA"|"="|116074|
73040|"Kanahia laniflora (Forssk.) R. Br."|73047|"Kanahia laniflora Delile"|"FSA"|"="|116074|
73040|"Kanahia laniflora (Forssk.) R. Br."|74170|"Asclepias laniflora Delile"|"FSA"|"="|116074|"non Forssk."
73040|"Kanahia laniflora (Forssk.) R. Br."|74171|"Asclepias glaberrima (Oliv.) Schltr."|"FSA"|"="|116074|
73040|"Kanahia laniflora (Forssk.) R. Br."|74172|"Asclepias coarctata S. Moore"|"FSA"|"="|116074|
73040|"Kanahia laniflora (Forssk.) R. Br."|74173|"Asclepias rivalis S. Moore"|"FSA"|"="|116074|
73040|"Kanahia laniflora (Forssk.) R. Br."|74174|"Asclepias fluviatilis A. Chev."|"FSA"|"="|116074|
73040|"Kanahia laniflora (Forssk.) R. Br."|74289|"Asclepias laniflora Forssk."|"FSA"|"#"|116072|
73040|"Kanahia laniflora (Forssk.) R. Br."|75689|"Canahia laniflora (Forssk.) Steud."|"FSA"|"="|116074|
73048|"Calotropis procera (Aiton) W.T. Aiton"|73049|"Calotropis inflexa Chiov."|"FSA"|"="|116074|
73048|"Calotropis procera (Aiton) W.T. Aiton"|74139|"Asclepias gigantea Jacq."|"FSA"|"="|116074|
73048|"Calotropis procera (Aiton) W.T. Aiton"|74140|"Asclepias procera Aiton"|"FSA"|"#"|116072|
73072|"Riocreuxia aberrans R.A. Dyer"|73419|"Ceropegia brachysiphon H. Huber"|"FSA"|"="|116074|
73073|"Riocreuxia alexandrina (H. Huber) R.A. Dyer"|73077|"Riocreuxia flanaganii subsp. alexandrina (H. Huber) R.A. Dyer"|"FSA"|"#"|116072|
73076|"Riocreuxia flanaganii Schltr."|73444|"Ceropegia flanaganii (Schltr.) H. Huber var. flanaganii"|"FSA"|"#"|116072|
73080|"Riocreuxia picta Schltr."|73470|"Ceropegia picta (Schltr.) H. Huber"|"FSA"|"#"|116072|
73081|"Riocreuxia polyantha Schltr."|73075|"Riocreuxia burchellii K. Schum."|"FSA"|"="|116074|
73081|"Riocreuxia polyantha Schltr."|73078|"Riocreuxia flanaganii subsp. segregata R.A. Dyer"|"FSA"|"="|116074|"- fide Kew Bull. 60: 412 (2005)"
73081|"Riocreuxia polyantha Schltr."|73089|"Riocreuxia profusa N.E. Br."|"FSA"|"#"|116072|"- fide Kew Bull. 60: 412 (2005)"
73082|"Riocreuxia torulosa Decne."|73083|"Riocreuxia torulosa var. longidens N.E. Br."|"FSA"|"="|116074|
